classes;matiere;date;trimestre;sur;coeff;note;eleve_id;prof_id;niveau;niveau_de_classe;note_ponderee
1B/C;SES;2024-04-04;Trimestre 3;20;2.0;15.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;30.0
1B/C;Hist-Géo/EMC;2024-04-10;Trimestre 3;20;1.0;18.5;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;lycée;Première;18.5
1B/C;Anglais;2024-04-16;Trimestre 3;20;0.5;10.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;5.0
1B/C;Anglais;2024-04-17;Trimestre 3;20;1.0;17.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;17.0
1B/C;Hist-Géo/EMC;2024-04-24;Trimestre 3;10;1.0;7.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;lycée;Première;14.0
1B/C;Français;2024-04-25;Trimestre 3;20;1.0;9.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;ZVhgfP8y0nH_qkI8EIYIqf1PQ2BBu5wVRjbA2WUYW-A;lycée;Première;9.0
1B/C;Mathématiques;2024-05-02;Trimestre 3;20;3.0;13.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;39.0
1B/C;SPC;2024-05-09;Trimestre 3;20;2.0;11.5;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;23.0
1B/C;Hist-Géo/EMC;2024-05-11;Trimestre 3;20;2.0;7.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;14.0
1B/C;Anglais;2024-05-13;Trimestre 3;20;2.0;18.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;36.0
1B/C;Arabe;2024-05-13;Trimestre 3;20;2.0;16.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;32.0
1B/C;Arabe;2024-05-13;Trimestre 3;20;2.0;16.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;32.0
1B/C;HG Arabe;2024-05-14;Trimestre 3;20;1.0;14.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;14.0
1B/C;HG Arabe;2024-05-14;Trimestre 3;20;1.0;14.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;14.0
1B/C;SVT;2024-05-15;Trimestre 3;20;1.0;20.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;20.0
1B/C;SES;2024-05-15;Trimestre 3;20;2.0;17.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;34.0
1B/C;Anglais;2024-05-15;Trimestre 3;20;2.0;8.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;16.0
1B/C;Mathématiques;2024-05-16;Trimestre 3;20;2.0;18.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;36.0
1B/C;Espagnol;2024-05-16;Trimestre 3;10;1.0;6.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;12.0
1B/C;Espagnol;2024-05-16;Trimestre 3;10;1.0;9.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;18.0
1B/C;Hist-Géo/EMC;2024-05-16;Trimestre 3;20;1.0;15.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;15.0
1B/C;Anglais;2024-05-17;Trimestre 3;20;2.0;8.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;16.0
1B/C;HG Arabe;2024-05-17;Trimestre 3;20;1.0;15.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;15.0
1B/C;Anglais;2024-05-18;Trimestre 3;20;2.0;17.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;34.0
1B/C;EPS;2024-05-26;Trimestre 3;20;1.0;16.0;Wcv-LGZa8cjaMN8Qs1fgAw91nICobomNCcag577rDCI;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;lycée;Première;16.0
1B/C;Français;2024-03-13;Trimestre 3;20;1.0;14.5;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;ZVhgfP8y0nH_qkI8EIYIqf1PQ2BBu5wVRjbA2WUYW-A;lycée;Première;14.5
1B/C;SES;2024-03-18;Trimestre 3;20;2.0;5.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;10.0
1B/C;Hist-Géo/EMC;2024-03-20;Trimestre 3;20;2.0;8.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;16.0
1B/C;Anglais;2024-03-25;Trimestre 3;20;2.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;32.0
1B/C;Mathématiques;2024-03-28;Trimestre 3;20;3.0;3.25;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;9.75
1B/C;SES;2024-04-04;Trimestre 3;20;2.0;10.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;20.0
1B/C;Hist-Géo/EMC;2024-04-10;Trimestre 3;20;1.0;8.5;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;lycée;Première;8.5
1B/C;Anglais;2024-04-16;Trimestre 3;20;0.5;10.5;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;5.25
1B/C;Anglais;2024-04-17;Trimestre 3;20;1.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;16.0
1B/C;Hist-Géo/EMC;2024-04-24;Trimestre 3;10;1.0;7.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;lycée;Première;14.0
1B/C;Hist-Géo/EMC;2024-04-25;Trimestre 3;5;1.0;3.25;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;lycée;Première;13.0
1B/C;Français;2024-04-25;Trimestre 3;20;1.0;6.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;ZVhgfP8y0nH_qkI8EIYIqf1PQ2BBu5wVRjbA2WUYW-A;lycée;Première;6.0
1B/C;Mathématiques;2024-05-02;Trimestre 3;20;3.0;4.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;12.0
1B/C;SPC;2024-05-09;Trimestre 3;20;2.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;32.0
1B/C;Hist-Géo/EMC;2024-05-11;Trimestre 3;20;2.0;4.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;8.0
1B/C;Anglais;2024-05-13;Trimestre 3;20;2.0;17.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;34.0
1B/C;Arabe;2024-05-13;Trimestre 3;20;2.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;32.0
1B/C;Arabe;2024-05-13;Trimestre 3;20;2.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;32.0
1B/C;HG Arabe;2024-05-14;Trimestre 3;20;1.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;16.0
1B/C;HG Arabe;2024-05-14;Trimestre 3;20;1.0;15.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;15.0
1B/C;SVT;2024-05-15;Trimestre 3;20;1.0;20.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;20.0
1B/C;SES;2024-05-15;Trimestre 3;20;2.0;8.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;16.0
1B/C;Anglais;2024-05-15;Trimestre 3;20;2.0;13.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;26.0
1B/C;Mathématiques;2024-05-16;Trimestre 3;20;2.0;2.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;4.0
1B/C;Hist-Géo/EMC;2024-05-16;Trimestre 3;20;1.0;7.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;7.0
1B/C;Anglais;2024-05-17;Trimestre 3;20;2.0;10.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;20.0
1B/C;HG Arabe;2024-05-17;Trimestre 3;20;1.0;16.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;lycée;Première;16.0
1B/C;Anglais;2024-05-18;Trimestre 3;20;2.0;14.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;28.0
1B/C;EPS;2024-05-26;Trimestre 3;20;1.0;15.0;lNEJ5a05KaUVUoLSYuMlQPkOfjII_JkqOjvBm4EPRr8;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;lycée;Première;15.0
1B/C;Espagnol;2024-03-13;Trimestre 3;20;0.5;12.27;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;6.135
1B/C;Espagnol;2024-03-16;Trimestre 3;18;1.0;12.2;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;13.555555555555554
1B/C;Espagnol;2024-03-16;Trimestre 3;20;0.25;18.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;4.5
1B/C;SES;2024-03-18;Trimestre 3;20;2.0;17.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;34.0
1B/C;Hist-Géo/EMC;2024-03-25;Trimestre 3;20;2.0;17.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;34.0
1B/C;Mathématiques;2024-03-28;Trimestre 3;20;3.0;18.25;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;54.75
1B/C;Français;2024-03-29;Trimestre 3;20;0.5;20.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;10.0
1B/C;Arabe;2024-04-02;Trimestre 3;20;1.0;17.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;17.0
1B/C;SES;2024-04-04;Trimestre 3;20;2.0;12.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;24.0
1B/C;Français;2024-04-08;Trimestre 3;20;1.0;8.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;8.0
1B/C;Arabe;2024-04-09;Trimestre 3;20;2.0;18.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;36.0
1B/C;Anglais;2024-04-15;Trimestre 3;20;0.5;17.5;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;8.75
1B/C;Français;2024-04-15;Trimestre 3;20;2.0;15.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;30.0
1B/C;SPC;2024-04-16;Trimestre 3;20;1.0;18.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;18.0
1B/C;Français;2024-04-23;Trimestre 3;20;0.5;20.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;10.0
1B/C;Mathématiques;2024-05-02;Trimestre 3;20;3.0;20.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;60.0
1B/C;SPC;2024-05-07;Trimestre 3;20;1.0;16.5;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;16.5
1B/C;Arabe;2024-05-13;Trimestre 3;20;1.0;18.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;18.0
1B/C;SVT;2024-05-15;Trimestre 3;20;1.0;20.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;20.0
1B/C;SES;2024-05-15;Trimestre 3;20;2.0;19.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;38.0
1B/C;Anglais;2024-05-15;Trimestre 3;20;2.0;17.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;34.0
1B/C;Mathématiques;2024-05-16;Trimestre 3;20;2.0;20.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;40.0
1B/C;Espagnol;2024-05-16;Trimestre 3;10;1.0;10.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;20.0
1B/C;Espagnol;2024-05-16;Trimestre 3;10;1.0;10.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;20.0
1B/C;Anglais;2024-05-17;Trimestre 3;20;2.0;18.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;36.0
1B/C;Anglais;2024-05-18;Trimestre 3;20;2.0;13.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;26.0
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;20;2.0;17.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;34.0
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;10;1.0;;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;nan
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;20;1.0;15.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;15.0
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;20;2.0;13.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;26.0
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;10;1.0;;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;nan
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;20;2.0;17.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;34.0
1B/C;Hist-Géo/EMC;2024-05-19;Trimestre 3;20;0.5;20.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;10.0
1B/C;SPC;2024-05-20;Trimestre 3;10;1.0;5.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;10.0
1B/C;SPC;2024-05-20;Trimestre 3;10;1.0;7.5;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.0
1B/C;SPC;2024-05-20;Trimestre 3;10;1.0;6.5;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;13.0
1B/C;SPC;2024-05-20;Trimestre 3;20;2.0;14.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;28.0
1B/C;SPC;2024-05-20;Trimestre 3;10;1.0;9.25;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;18.5
1B/C;Français;2024-05-20;Trimestre 3;20;2.0;14.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;28.0
1B/C;EPS;2024-05-26;Trimestre 3;20;1.0;16.0;uGsXQRaoRIGR1l98issI_ga-kyi2O74i3FNKYZCRexQ;B7GrK5swbxBAbPSyCFdGyKo3cQMRXm5VsdgINHUeWLA;lycée;Première;16.0
1B/C;Espagnol;2024-03-13;Trimestre 3;20;0.5;16.36;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;8.18
1B/C;Espagnol;2024-03-16;Trimestre 3;18;1.0;14.1;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;15.666666666666666
1B/C;Espagnol;2024-03-16;Trimestre 3;20;0.25;20.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;Oi7HZWYmnyMdn-1MnkX3EHgmkK7U15UBK6zZFKYbJsA;lycée;Première;5.0
1B/C;SES;2024-03-18;Trimestre 3;20;2.0;15.5;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;31.0
1B/C;Hist-Géo/EMC;2024-03-25;Trimestre 3;20;2.0;16.5;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;lycée;Première;33.0
1B/C;Mathématiques;2024-03-28;Trimestre 3;20;3.0;19.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;PTjbz9bkuijqvOpCGAMANH4KbbF3p9S2aB6O_9x6Ttg;lycée;Première;57.0
1B/C;Français;2024-03-29;Trimestre 3;20;0.5;20.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;10.0
1B/C;Arabe;2024-04-02;Trimestre 3;20;1.0;18.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;18.0
1B/C;SES;2024-04-04;Trimestre 3;20;2.0;10.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;lycée;Première;20.0
1B/C;Français;2024-04-08;Trimestre 3;20;1.0;12.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;12.0
1B/C;Arabe;2024-04-09;Trimestre 3;20;2.0;18.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;GYys8Q_Y-fzpN5CyZM9xMI8q4e5AyQJsejYIgSPHkQE;lycée;Première;36.0
1B/C;Anglais;2024-04-15;Trimestre 3;20;0.5;18.5;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;lycée;Première;9.25
1B/C;Français;2024-04-15;Trimestre 3;20;2.0;17.0;rCQ6CzAbLrwDryL5-vw_7QXkLT1qK4ujF3zrOsgU3fE;o-CqBI-hQySHQ_mc2QMhTTATJcSs8FvHu2-TwcWKGsg;lycée;Première;34.0
